0.000000000000000000e+00,-1.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,7.853981633974482790e-01,-1.570796326794896558e+00,-7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,7.905000000000000915e-01,3.029843249592003782e-02,6.697201856359021876e-01,-1.567282378861731607e+00,-6.732341335690672501e-01,7.301009401037467310e-19,2.000000000000000111e-01,-2.000000000000000111e-01,2.000000000000000111e-01,-2.000000000000000111e-01,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,7.810000000000001386e-01,5.947440191486592920e-02,5.495005015867108211e-01,-1.538130170237865357e+00,-5.821666581437419108e-01,8.046916963536470912e-18,4.000000000000000222e-01,-4.000000000000000222e-01,4.000000000000000222e-01,-4.000000000000000222e-01,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,7.715000000000001856e-01,8.750889335139130920e-02,4.283424375715350063e-01,-1.486774793535549533e+00,-5.123639708308816987e-01,-2.288933035252315801e-17,6.000000000000000888e-01,-6.000000000000000888e-01,6.000000000000000888e-01,-6.000000000000000888e-01,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,7.620000000000002327e-01,1.143871542635610666e-01,3.085641086001852385e-01,-1.416255949530021541e+00,-4.631044858650480989e-01,-6.528424491576133803e-17,8.000000000000000444e-01,-8.000000000000000444e-01,8.000000000000000444e-01,-8.000000000000000444e-01,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,7.525000000000002798e-01,1.400983684099165461e-01,1.912996690867789784e-01,-1.329025436712446107e+00,-4.330705591692179945e-01,-3.360517711268186023e-17,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,7.430000000000003268e-01,1.646352008361112729e-01,7.671816304671959241e-02,-1.226757188461624182e+00,-4.207573013799808526e-01,7.644058895597947899e-17,1.199999999999999956e+00,-1.199999999999999956e+00,1.199999999999999956e+00,-1.199999999999999956e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,7.335000000000003739e-01,1.879928719460374487e-01,-3.575920410112316816e-02,-1.110169518274289224e+00,-4.248676044194727441e-01,1.466847825532778175e-16,1.399999999999999911e+00,-1.399999999999999911e+00,1.399999999999999911e+00,-1.399999999999999911e+00,0.000000000000000000e+00
-2.044692255747234885e-04,-9.999222425295435368e-01,7.240787126695182874e-01,2.101671087479201339e-01,-1.473313681423214505e-01,-9.787974982683523839e-01,-4.446674603842113438e-01,3.341292318751673946e-16,1.599999999999999867e+00,-1.599999999999999867e+00,1.599999999999999867e+00,-1.593370892476103640e+00,0.000000000000000000e+00
-1.029671970718202233e-03,-9.996102056671106739e-01,7.148962216899330535e-01,2.311576256321537792e-01,-2.598376166934728837e-01,-8.305816944348037856e-01,-4.803770156666088420e-01,4.240533224965626680e-15,1.799999999999999822e+00,-1.799999999999999822e+00,1.799999999999999822e+00,-1.766616950844083433e+00,0.000000000000000000e+00
-2.573183091849696839e-03,-9.990319979584375565e-01,7.059894183049874039e-01,2.509651159538324183e-01,-3.759901801982556413e-01,-6.610164566095285688e-01,-5.337896899871016343e-01,4.333658943434909125e-15,1.999999999999999778e+00,-1.999999999999999778e+00,1.999999999999999778e+00,-1.916574695548451945e+00,0.000000000000000000e+00
-5.074861122000416669e-03,-9.981015042402725523e-01,6.974489459086358201e-01,2.695447241258567828e-01,-4.998703945341081423e-01,-4.614081788626866465e-01,-6.095177533980914442e-01,4.409468270822851104e-15,2.199999999999999734e+00,-2.199999999999999734e+00,2.199999999999999734e+00,-2.035467660465670736e+00,0.000000000000000000e+00
-9.254861731457196539e-03,-9.965487817294371720e-01,6.895469241161759077e-01,2.866830338437883485e-01,-6.365572468803476491e-01,-2.614081788626866354e-01,-7.169844527679719581e-01,4.436309940104072556e-15,2.399999999999999911e+00,-2.399999999999999911e+00,2.399999999999999911e+00,-2.099947640706440577e+00,0.000000000000000000e+00
-1.675515663626581109e-02,-9.937474106679505814e-01,6.828975600276537827e-01,3.017975766077575783e-01,-7.708168156681413086e-01,-6.140817886268662429e-02,-8.475426131757134440e-01,-2.618058123123830939e-04,2.600000000000000089e+00,-2.600000000000000089e+00,2.600000000000000089e+00,-2.056780184845277137e+00,0.000000000000000000e+00
-2.882740084110037293e-02,-9.892114092269143066e-01,6.779407438533576746e-01,3.144486192444652661e-01,-8.140153296235903557e-01,4.274572134595862327e-02,-9.041366867703537480e-01,-9.222183834683612708e-04,2.800000000000000266e+00,-2.800000000000000266e+00,2.800000000000000266e+00,-1.865385320099061772e+00,0.000000000000000000e+00
-4.060186793359881613e-02,-9.844049350279443500e-01,6.732379453249830448e-01,3.265452336515317633e-01,-7.741466040999769316e-01,-2.966080265997600440e-02,-8.673860746830759361e-01,-1.532994168157915740e-03,3.000000000000000444e+00,-2.981740617314686759e+00,3.000000000000000444e+00,-1.665385320099061817e+00,0.000000000000000000e+00
-5.177931664927305083e-02,-9.794125236523115730e-01,6.686992886129330405e-01,3.381624962296993497e-01,-7.923002856167301600e-01,2.348546839497130806e-02,-8.983094762859373805e-01,-2.095995777758319356e-03,3.200000000000000622e+00,-3.144125270412335471e+00,3.200000000000000622e+00,-1.465385320099061861e+00,0.000000000000000000e+00
-6.246668992485644722e-02,-9.742708834795540396e-01,6.642839214627371813e-01,3.493394858790160318e-01,-7.666711996341967206e-01,-1.701344604288319851e-02,-8.795094424318625759e-01,-2.613797844247352752e-03,3.400000000000000799e+00,-3.290621161873354961e+00,3.400000000000000799e+00,-1.265385320099061905e+00,0.000000000000000000e+00
-7.270822817556406303e-02,-9.689928803036222948e-01,6.599746524113320190e-01,3.600954555141260283e-01,-7.744030552645048138e-01,1.442650490849760325e-02,-8.994218052867095636e-01,-3.088713492933998616e-03,3.600000000000000977e+00,-3.422662612527875403e+00,3.600000000000000977e+00,-1.065385320099061950e+00,0.000000000000000000e+00
-8.254969170792483824e-02,-9.635929029595561301e-01,6.557542202029571499e-01,3.704513412223120472e-01,-7.558194187872491199e-01,-1.053935888008973587e-02,-8.893739489670631215e-01,-3.522903773367799026e-03,3.800000000000001155e+00,-3.541733219682309031e+00,3.800000000000001155e+00,-8.653853200990619943e-01,0.000000000000000000e+00
-9.201587164311497702e-02,-9.580773897274725837e-01,6.516131924662801334e-01,3.804210539988006068e-01,-7.581352443793784035e-01,9.482748453144122097e-03,-9.035404734311068831e-01,-3.918392077667668880e-03,4.000000000000000888e+00,-3.648636737581105294e+00,4.000000000000000888e+00,-6.653853200990620387e-01,0.000000000000000000e+00
-1.011366964462603601e-01,-9.524554346747554634e-01,6.475406054685020063e-01,3.900209173443228705e-01,-7.435004260343571758e-01,-6.883040910705268134e-03,-8.983915213352235973e-01,-4.277099996248581379e-03,4.200000000000001066e+00,-3.744343478567292660e+00,4.200000000000001066e+00,-4.653853200990620276e-01,0.000000000000000000e+00
-1.099316345241537207e-01,-9.467322007583003352e-01,6.435293722965771401e-01,3.992635656645037168e-01,-7.427375396936297669e-01,6.563644303781715483e-03,-9.093009246905792153e-01,-4.600850113298411530e-03,4.400000000000001243e+00,-3.829484628882151132e+00,4.400000000000001243e+00,-2.653853200990620165e-01,0.000000000000000000e+00
-1.184239667073736513e-01,-9.409148330947070260e-01,6.395712903343923061e-01,4.081633835593333481e-01,-7.304892441516156465e-01,-4.687981652851771694e-03,-9.071114045726150765e-01,-4.891383681467392948e-03,4.600000000000001421e+00,-3.904814977559176281e+00,4.600000000000001421e+00,-6.538532009906200537e-02,0.000000000000000000e+00
-1.266307291217231290e-01,-9.350081576042891252e-01,6.356604560425792583e-01,4.167324459888680499e-01,-7.278831042005614593e-01,4.740132184308720395e-03,-9.160697375925648256e-01,-5.150362357280098211e-03,4.800000000000001599e+00,-3.970886853729664878e+00,4.800000000000001599e+00,1.346146799009380057e-01,0.000000000000000000e+00
-1.345714053503359875e-01,-9.290183365697615159e-01,6.317902895186301437e-01,4.249839670062860453e-01,-7.171692656400293631e-01,-3.308080031782749744e-03,-9.157661236359698753e-01,-5.379378667126654898e-03,5.000000000000001776e+00,-4.028331935667849528e+00,5.000000000000001776e+00,3.346146799009380168e-01,0.000000000000000000e+00
-1.422613418113346240e-01,-9.229500130864661811e-01,6.279557206892808496e-01,4.329295534725469685e-01,-7.134243456194340194e-01,3.547650280485308005e-03,-9.235007427484838161e-01,-5.579957762525287676e-03,5.200000000000001954e+00,-4.077647770403383554e+00,5.200000000000001954e+00,5.346146799009380279e-01,0.000000000000000000e+00
-1.497173733113712213e-01,-9.168087061542732341e-01,6.241513014638947476e-01,4.405815118202542902e-01,-7.037560863902344588e-01,-2.407188094722669154e-03,-9.244479833665042445e-01,-5.753564262014766728e-03,5.400000000000002132e+00,-4.119380160088780940e+00,5.400000000000002132e+00,7.346146799009380945e-01,0.000000000000000000e+00
-1.569533966826216487e-01,-9.105988649587860584e-01,6.203726425811146861e-01,4.479509446161534236e-01,-6.992976537158996919e-01,2.736510365797808868e-03,-9.313805366063200308e-01,-5.901603990078678821e-03,5.600000000000002309e+00,-4.153979654651426934e+00,5.600000000000002309e+00,9.346146799009380501e-01,0.000000000000000000e+00
-1.639841703000510520e-01,-9.043255036328866625e-01,6.166151621919777615e-01,4.550493529485734601e-01,-6.903837643783202749e-01,-1.799648247638347374e-03,-9.331821488886448135e-01,-6.025428730997287215e-03,5.800000000000002487e+00,-4.181924736142822674e+00,5.800000000000002487e+00,1.134614679900938006e+00,0.000000000000000000e+00
-1.708222588219193427e-01,-8.979928409799828870e-01,6.128750558110979130e-01,4.618872856259608750e-01,-6.854809886107775529e-01,2.165221614621950716e-03,-9.395640947621283212e-01,-6.126337850946956924e-03,6.000000000000002665e+00,-4.203622764009710799e+00,6.000000000000002665e+00,1.334614679900937961e+00,0.000000000000000000e+00
-1.774806859176801532e-01,-8.916054524573816531e-01,6.091484381733566211e-01,4.684754858231088281e-01,-6.771428888791272138e-01,-1.378063146528963126e-03,-9.419606864844271010e-01,-6.205581746960087478e-03,6.200000000000002842e+00,-4.219495979324904056e+00,6.200000000000002842e+00,1.534614679900937917e+00,0.000000000000000000e+00
-1.839707741298550192e-01,-8.851672968844360723e-01,6.054320142668665472e-01,4.748239120050031792e-01,-6.719732707771637337e-01,1.750090314033006349e-03,-9.479448642995178531e-01,-6.264363307392816285e-03,6.400000000000003020e+00,-4.229911470835415521e+00,6.400000000000003020e+00,1.734614679900937873e+00,0.000000000000000000e+00
-1.903040476024084326e-01,-8.786825496423923409e-01,6.017224744962120786e-01,4.809425787216700665e-01,-6.640989315322954889e-01,-1.077867570027033536e-03,-9.507595262488945931e-01,-6.303840504253308170e-03,6.600000000000003197e+00,-4.235242863419252046e+00,6.600000000000003197e+00,1.934614679900937828e+00,0.000000000000000000e+00
-1.964906724186569198e-01,-8.721548920747799194e-01,5.980169690552517014e-01,4.868408339270995921e-01,-6.587837984030772143e-01,1.439758973713167571e-03,-9.564397743252742723e-01,-6.325127689966564618e-03,6.800000000000003375e+00,-4.235819752198676902e+00,6.800000000000003375e+00,2.134614679900937784e+00,0.000000000000000000e+00
-2.025408522128600008e-01,-8.655881272762308010e-01,5.943126718812803411e-01,4.925279881946881266e-01,-6.513016911313669333e-01,-8.589350630512269068e-04,-9.595473027900887075e-01,-6.329297610244579916e-03,7.000000000000003553e+00,-4.231972949737050627e+00,7.000000000000003553e+00,2.334614679900937961e+00,0.000000000000000000e+00
-2.084636817573772005e-01,-8.589856523108387876e-01,5.906071222727806713e-01,4.980127730880919978e-01,-6.459265946404315617e-01,1.201678214298579610e-03,-9.649812561812040057e-01,-6.317382556076923082e-03,7.200000000000003730e+00,-4.223997318127713285e+00,7.200000000000003730e+00,2.534614679900938139e+00,0.000000000000000000e+00
-2.142681897463215857e-01,-8.523509215377812476e-01,5.868979046202420502e-01,5.033038201127902900e-01,-6.387904234276239324e-01,-6.955906536981833112e-04,-9.682901117715342343e-01,-6.290375977516875564e-03,7.400000000000003908e+00,-4.212185577137700143e+00,7.400000000000003908e+00,2.734614679900938317e+00,0.000000000000000000e+00
-2.199624835583226523e-01,-8.456870490076769942e-01,5.831828982538292960e-01,5.084092497250886078e-01,-6.334172977462404486e-01,1.014616831279648284e-03,-9.735127659374721576e-01,-6.249233516879804454e-03,7.600000000000004086e+00,-4.196800576516261039e+00,7.600000000000004086e+00,2.934614679900938494e+00,0.000000000000000000e+00
-2.255545403294708651e-01,-8.389971622125155237e-01,5.794600386109380885e-01,5.133370410473866441e-01,-6.265967638340994572e-01,-5.709804727256902017e-04,-9.769541236551311236e-01,-6.194874344762198344e-03,7.800000000000004263e+00,-4.178100943412434987e+00,7.800000000000004263e+00,3.134614679900938672e+00,0.000000000000000000e+00
-2.310515613299011506e-01,-8.322840991313306125e-01,5.757275022546263221e-01,5.180947170068935792e-01,-6.212714145856821357e-01,8.643667784797139444e-04,-9.819861454009257695e-01,-6.128182100235486825e-03,8.000000000000003553e+00,-4.156320150584280171e+00,8.000000000000003553e+00,3.334614679900938849e+00,0.000000000000000000e+00
-2.364605794313231202e-01,-8.255506814867629162e-01,5.719835266006504382e-01,5.226896329628000215e-01,-6.147464698074815992e-01,-4.737928462500216702e-04,-9.855070331632436176e-01,-6.050006032381897644e-03,8.200000000000002842e+00,-4.131686211135645159e+00,8.200000000000002842e+00,3.534614679900939027e+00,0.000000000000000000e+00
-2.417879673380133598e-01,-8.187994819181169115e-01,5.682265482311624760e-01,5.271287338426160485e-01,-6.095033298475169836e-01,7.412035156486912382e-04,-9.903599895253296648e-01,-5.961161869903406664e-03,8.400000000000002132e+00,-4.104405734847285991e+00,8.400000000000002132e+00,3.734614679900939205e+00,0.000000000000000000e+00
-2.470399084629635589e-01,-8.120330369456575381e-01,5.644550655517828197e-01,5.314187814388310338e-01,-6.032605077259419746e-01,-3.962934139077202000e-04,-9.939188568228845000e-01,-5.862432825970842823e-03,8.600000000000001421e+00,-4.074679194477250910e+00,8.600000000000001421e+00,3.934614679900939382e+00,0.000000000000000000e+00
-2.522220200608297214e-01,-8.052536669858755269e-01,5.606677428633252136e-01,5.355661663221220614e-01,-5.981257468397485066e-01,6.383428674945129319e-04,-9.985985851886006737e-01,-5.754570415301914904e-03,8.800000000000000711e+00,-4.042688707334385789e+00,8.800000000000000711e+00,4.134614679900939116e+00,0.000000000000000000e+00
-2.573397207125174280e-01,-7.984636433726576277e-01,5.568633050226305947e-01,5.395770879751868865e-01,-5.921557638316675698e-01,-3.331172118346303109e-04,-1.002162355732261645e+00,-5.638295362558022432e-03,9.000000000000000000e+00,-4.008609949515419046e+00,9.000000000000000000e+00,4.334614679900939294e+00,0.000000000000000000e+00
-2.623979405840393131e-01,-7.916650487841522255e-01,5.530406160217774536e-01,5.434574089541599484e-01,-5.871493816271320387e-01,5.509800214364100066e-04,-1.006671184822640619e+00,-5.514298380640738489e-03,9.199999999999999289e+00,-3.972602762192129155e+00,9.199999999999999289e+00,4.534614679900939471e+00,0.000000000000000000e+00
-2.674014094705799427e-01,-7.848599087316990852e-01,5.491985978496763954e-01,5.472127982291897785e-01,-5.814455338073403201e-01,-2.805084963317780369e-04,-1.010213237803449626e+00,-5.383241010552108213e-03,9.399999999999998579e+00,-3.934820490303130303e+00,9.399999999999998579e+00,4.734614679900939649e+00,0.000000000000000000e+00
