0.000000000000000000e+00,-1.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,7.853981633974482790e-01,-1.570796326794896558e+00,-7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.276674025916696167e-03,-9.999031415363500708e-01,7.952758382982234586e-01,5.276674025916776832e-03,7.652517644236230820e-01,-1.570184411383111600e+00,-7.658636798354079289e-01,1.271543913601534430e-19,1.445207760992531509e-01,-1.399177373798983215e-01,5.898311294228818225e-02,-5.438007422293246462e-02,0.000000000000000000e+00
-1.051701294403734922e-02,-9.998075092273353004e-01,7.905835756612153986e-01,1.051701294403749667e-02,7.448868248541329340e-01,-1.568783732731142466e+00,-7.468994189178869147e-01,-4.845193290329632775e-16,2.885540425439183654e-01,-2.783643445594586874e-01,1.180677274511031244e-01,-1.078780294666418366e-01,0.000000000000000000e+00
-1.572161863155226158e-02,-9.997129786324072676e-01,7.859225630060016066e-01,1.572161863155247322e-02,7.243192853206197324e-01,-1.566606768595206978e+00,-7.285088435203092017e-01,-4.812396170519584381e-16,4.321081484031232822e-01,-4.153639165910720243e-01,1.772524358495407293e-01,-1.605082040374864183e-01,0.000000000000000000e+00
-2.089108644964984829e-02,-9.996194249850323121e-01,7.812921599770209502e-01,2.089108644965010850e-02,7.035641094307794052e-01,-1.563665237472653402e+00,-7.106951987530224502e-01,-2.646659098405766209e-15,5.751916038408635412e-01,-5.509400361879185359e-01,2.365360971833839199e-01,-2.122845295304346402e-01,0.000000000000000000e+00
-2.602600510297229525e-02,-9.995267221230016430e-01,7.766917348293395085e-01,2.602600510297261097e-02,6.826352766772088021e-01,-1.559970103961660248e+00,-6.934614995104450008e-01,-4.528121755037296146e-15,7.178130903764852189e-01,-6.851157558874618747e-01,2.959178497598842217e-01,-2.632205152708558815e-01,0.000000000000000000e+00
-3.112695648274860921e-02,-9.994347415223762132e-01,7.721206643112055179e-01,3.112695648274900473e-02,6.615457772163421124e-01,-1.555531578927983105e+00,-6.768105250832555653e-01,-4.535292063273685988e-15,8.599814686795823615e-01,-8.179135818006542102e-01,3.553971214855555227e-01,-3.133292346066209877e-01,0.000000000000000000e+00
-3.619451549644686628e-02,-9.993433514219229874e-01,7.675783335463302048e-01,3.619451549644728261e-02,6.403076085342429558e-01,-1.550359114864906296e+00,-6.607448204642332179e-01,-4.532709108727884098e-15,1.001705784243427821e+00,-9.493554587559299707e-01,4.149736383010292906e-01,-3.626233128135248895e-01,0.000000000000000000e+00
-4.122924988625712578e-02,-9.992524160244452558e-01,7.630641359161982606e-01,4.122924988625761844e-02,6.189317739378350502e-01,-1.544461396746568127e+00,-6.452667039861635923e-01,-4.528957858053045262e-15,1.142995271277393865e+00,-1.079462756622128206e+00,4.746474310159664034e-01,-4.111149163606928614e-01,0.000000000000000000e+00
-4.623172003817935249e-02,-9.991617947608767425e-01,7.585774729426218999e-01,4.623172003817992842e-02,5.974282827407169094e-01,-1.537846328593294620e+00,-6.303782809423190692e-01,-4.530405314935419355e-15,1.283859355156413473e+00,-1.208256257567933867e+00,5.344188408532998258e-01,-4.588157432648113376e-01,0.000000000000000000e+00
-5.120247878294593991e-02,-9.990713416024269433e-01,7.541177541706671761e-01,5.120247878294658522e-02,5.758061519512555071e-01,-1.530521015888962166e+00,-6.160814628571902318e-01,-4.532891852623247924e-15,1.424307653763810633e+00,-1.335756143987803402e+00,5.942885240192181673e-01,-5.057370142432009441e-01,0.000000000000000000e+00
-5.614207118945285097e-02,-9.989809044054236420e-01,7.496843970519900813e-01,5.614207118945355873e-02,5.540734092162102886e-01,-1.522491743912836037e+00,-6.023779920982711422e-01,-4.552589543065343253e-15,1.564349978062610891e+00,-1.461981986795581667e+00,6.542574556230648097e-01,-5.518894643560245949e-01,0.000000000000000000e+00
-6.105103435080583285e-02,-9.988903242728103260e-01,7.452768268285264730e-01,6.105103435080660307e-02,5.322370967247584961e-01,-1.513763951970290123e+00,-5.892694715493653757e-01,-4.526910844737410172e-15,1.703996332229824606e+00,-1.586952733757062806e+00,7.143269332799252469e-01,-5.972833348071519000e-01,0.000000000000000000e+00
-6.592989716250378940e-02,-9.987994349154859508e-01,7.408944764163877261e-01,6.592989716250463594e-02,5.103032757344133641e-01,-1.504342203426604296e+00,-5.767573991027060698e-01,-4.519065721653778521e-15,1.843256913688514853e+00,-1.710686697500924502e+00,7.744985807384597853e-01,-6.419283645508567782e-01,0.000000000000000000e+00
-7.077918009167639968e-02,-9.987080619957914296e-01,7.365367862897121976e-01,7.077918009167731561e-02,4.882770313407654439e-01,-1.494230151363877157e+00,-5.648432067717853444e-01,-4.511408883161109103e-15,1.982142113374347980e+00,-1.833201542812954887e+00,8.347743518882322356e-01,-6.858337813268254868e-01,0.000000000000000000e+00
-7.559939493565848156e-02,-9.986160224344035052e-01,7.322032043641208965e-01,7.559939493565943913e-02,4.661624770760101621e-01,-1.483430499591151808e+00,-5.535283042797553010e-01,-4.525995456088418817e-15,2.120662516577574763e+00,-1.954514272780051964e+00,8.951565355153292547e-01,-7.290082917177913568e-01,0.000000000000000000e+00
-8.039104456750986727e-02,-9.985231236606275651e-01,7.278931858793149523e-01,8.039104456751092198e-02,4.439627588854373474e-01,-1.471944958639915813e+00,-5.428141270404160945e-01,-4.535702872275812632e-15,2.258828904709082153e+00,-2.074641213306449128e+00,9.556477611936675665e-01,-7.714600697910183325e-01,0.000000000000000000e+00
-8.515462266536014124e-02,-9.984291627845022221e-01,7.236061932802334562e-01,8.515462266536123759e-02,4.216800579949619987e-01,-1.459774196268865731e+00,-5.327021885209908270e-01,-4.520270626799470091e-15,2.396652258351490428e+00,-2.193597995472976958e+00,1.016251006723555950e+00,-8.131967438450254937e-01,0.000000000000000000e+00
-8.989061342165476087e-02,-9.983339256671496242e-01,7.193416960960575812e-01,8.989061342165592661e-02,3.993155921446651102e-01,-1.446917781880198817e+00,-5.231941370593606866e-01,-4.531237429694275689e-15,2.534143761974867459e+00,-2.311399535148293438e+00,1.076969607560683828e+00,-8.542253807340918215e-01,0.000000000000000000e+00
-9.459949122747590700e-02,-9.982371858632933526e-01,7.150991708161983373e-01,9.459949122747714212e-02,3.768696146212649478e-01,-1.433374124111443493e+00,-5.142918173047158481e-01,-4.548750170158659232e-15,2.671314810723250943e+00,-2.428060009185714296e+00,1.137807268719967180e+00,-8.945524671824114371e-01,0.000000000000000000e+00
-9.928172032607492092e-02,-9.981387034066817598e-01,7.108781007622351211e-01,9.928172032607622544e-02,3.543414104743471404e-01,-1.419140400707570304e+00,-5.059973365616713403e-01,-4.546908724490543958e-15,2.808177019715063505e+00,-2.543592827446502280e+00,1.198768079692386079e+00,-9.341838874238038715e-01,0.000000000000000000e+00
-1.039377544285409044e-01,-9.980382234050978463e-01,7.066779759545697148e-01,1.039377544285422367e-01,3.317292892444764218e-01,-1.404212479592877205e+00,-4.983131364464936097e-01,-4.539947459814574701e-15,2.944742236350418541e+00,-2.658010599775219251e+00,1.259856532982503552e+00,-9.731248964072827246e-01,0.000000000000000000e+00
-1.085680362830866996e-01,-9.979354744064808935e-01,7.024982929723221359e-01,1.085680362830880596e-01,3.090305734631158541e-01,-1.388584829844403679e+00,-4.912420704136066241e-01,-4.536771915941483608e-15,3.081022556184603634e+00,-2.771325096908658026e+00,1.321077546964052107e+00,-1.011380087688084073e+00,0.000000000000000000e+00
-1.131729971876884316e-01,-9.978301664911215507e-01,6.983385548047028601e-01,1.131729971876898472e-01,2.862415821010739769e-01,-1.372250421010450250e+00,-4.847874878855182312e-01,-4.532907376454183245e-15,3.217030343014020577e+00,-2.883547204118787288e+00,1.382436493866241456e+00,-1.048953354970984631e+00,0.000000000000000000e+00
-1.177530564336749658e-01,-9.977219890365393029e-01,6.941982706917398938e-01,1.177530564336764229e-01,2.633576080398438712e-01,-1.355200608909104654e+00,-4.789533259256337772e-01,-4.532067720690124626e-15,3.352778253933986097e+00,-2.994686866161703431e+00,1.443939233851267545e+00,-1.085847846078961121e+00,0.000000000000000000e+00
-1.223086206652099078e-01,-9.976106080909959983e-01,6.900769559517949681e-01,1.223086206652114205e-01,2.403728885134897297e-01,-1.337425005669796274e+00,-4.737442096385878765e-01,-4.536275931474475269e-15,3.488279270274228239e+00,-3.104753021815088943e+00,1.505592156332943743e+00,-1.122065907873779578e+00,0.000000000000000000e+00
-1.268400831362825054e-01,-9.974956632779926613e-01,6.859741317927462445e-01,1.268400831362840597e-01,2.172805673114779623e-01,-1.318911331329459813e+00,-4.691655627769126813e-01,-4.535880858287426856e-15,3.623546735506943950e+00,-3.213753525918328524e+00,1.567402229929325319e+00,-1.157609020340683914e+00,0.000000000000000000e+00
-1.313478228426140926e-01,-9.973767641366430015e-01,6.818893251030104796e-01,1.313478228426157024e-01,1.940726473370710525e-01,-1.299645243743253964e+00,-4.652237303887116759e-01,-4.537653325670422983e-15,3.758594401466304635e+00,-3.321695056358522802e+00,1.629377062754469696e+00,-1.192477717646660329e+00,0.000000000000000000e+00
-1.358322035005141426e-01,-9.972534857803538877e-01,6.778220682176744338e-01,1.358322035005158357e-01,1.707399318717585102e-01,-1.279610142890959867e+00,-4.619261157756931468e-01,-4.556706092396296500e-15,3.893436484533935094e+00,-3.428583002840360550e+00,1.691524975157194799e+00,-1.226671493463590945e+00,0.000000000000000000e+00
-1.402935723378024857e-01,-9.971253637271652037e-01,6.737718986538466792e-01,1.402935723378042343e-01,1.472719525911362348e-01,-1.258786944819532128e+00,-4.592813345664986668e-01,-4.569386602076699708e-15,4.028087733854555985e+00,-3.534421333495271433e+00,1.753855087536510649e+00,-1.260188687177195677e+00,0.000000000000000000e+00
-1.447322586529340982e-01,-9.969918877172407878e-01,6.697383588078328343e-01,1.447322586529359023e-01,1.236568819956415516e-01,-1.237153819414383626e+00,-4.572993893761523876e-01,-4.531005210502061367e-15,4.162563514180406266e+00,-3.639212434366796423e+00,1.816377426543386298e+00,-1.293026346729744480e+00,0.000000000000000000e+00
-1.491485720867052611e-01,-9.968524942833476565e-01,6.657209956047607236e-01,1.491485720867071207e-01,9.988142744013278618e-02,-1.214685884877566124e+00,-4.559918693574610549e-01,-4.556106650226652759e-15,4.296879906644573310e+00,-3.742956915473770962e+00,1.879103053870631479e+00,-1.325180062699796268e+00,0.000000000000000000e+00
-1.535428005353855485e-01,-9.967065577745376492e-01,6.617193600886764893e-01,1.535428005353874359e-01,7.593070334304062585e-02,-1.191354850131682408e+00,-4.553721800062527914e-01,-4.610146106499077990e-15,4.431053831690959122e+00,-3.845653375387971806e+00,1.942044223012095339e+00,-1.356643766709074050e+00,0.000000000000000000e+00
-1.579152076134064109e-01,-9.965533794457452910e-01,6.577330069376494670e-01,1.579152076134083815e-01,5.178807739476429250e-02,-1.167128594260605112e+00,-4.554558099290537676e-01,-4.438114963362093370e-15,4.565103199625528241e+00,-3.947298113909393891e+00,2.005214570945064168e+00,-1.387409485228894290e+00,0.000000000000000000e+00
-1.622660295458405733e-01,-9.963921741082483186e-01,6.537614938837407186e-01,1.622660295458425994e-01,2.743498562230567775e-02,-1.141970669403854721e+00,-4.562606430133455127e-01,-4.409639092203929623e-15,4.699047095918136741e+00,-4.047884779253871024e+00,2.068629353806635596e+00,-1.417467037142332353e+00,0.000000000000000000e+00
-1.665954713329340087e-01,-9.962220536757704359e-01,6.498043810113101060e-01,1.665954713329360903e-01,2.850709946708995801e-03,-1.115839710056837575e+00,-4.578073266847659251e-01,-4.491201209036787295e-15,4.832906010647579187e+00,-4.147403931857560622e+00,2.132305738513721405e+00,-1.446803659723665092e+00,0.000000000000000000e+00
-1.709037019766805887e-01,-9.960420067207427230e-01,6.458612298983578137e-01,1.709037019766826981e-01,-2.198788967978163381e-02,-1.088688727247443477e+00,-4.601197098676693131e-01,-4.525672561984630039e-15,4.966702124594124079e+00,-4.245842500973461497e+00,2.196263166235322029e+00,-1.475403542614621255e+00,0.000000000000000000e+00
-1.751908484865865590e-01,-9.958508728486367145e-01,6.419316025533658987e-01,1.751908484865887239e-01,-4.710669843797961331e-02,-1.060464260231114952e+00,-4.632253681257998967e-01,-4.548145889334146480e-15,5.100459668813289937e+00,-4.343183101979050775e+00,2.260523809136012030e+00,-1.503247242301734454e+00,0.000000000000000000e+00
-1.794569882789292803e-01,-9.956473102659224583e-01,6.380150600828364826e-01,1.794569882789315007e-01,-7.253473748282607270e-02,-1.031105350731569725e+00,-4.671562385804986506e-01,-4.634592814164530554e-15,5.234205380627271254e+00,-4.439403170667762133e+00,2.325113149579385752e+00,-1.530310939619837107e+00,0.000000000000000000e+00
-1.837021394365533633e-01,-9.954297542988846947e-01,6.341111610000073062e-01,1.837021394365556670e-01,-9.830463797901807521e-02,-1.000542294772290175e+00,-4.719493940435861568e-01,-4.680636854298535458e-15,5.367969087693647445e+00,-4.534473854135701032e+00,2.390060722090592726e+00,-1.556565488532605679e+00,0.000000000000000000e+00
-1.879262480821539405e-01,-9.951963637227929649e-01,6.302194590493004345e-01,1.879262480821563275e-01,-1.244532177577147847e-01,-9.686951140442492392e-01,-4.776479949929304247e-01,-4.681245459081362128e-15,5.501784464469472447e+00,-4.628358573675817489e+00,2.455401074506156966e+00,-1.581975183712459376e+00,0.000000000000000000e+00
-1.921291718015934458e-01,-9.949449504360645680e-01,6.263395003679893547e-01,1.921291718015959160e-01,-1.510221847623706981e-01,-9.354716716090127893e-01,-4.843024704235109335e-01,-4.700198829424360651e-15,5.635690024059162084e+00,-4.721011139365803189e+00,2.521175028538617635e+00,-1.606496143845214108e+00,0.000000000000000000e+00
-1.963106575778451324e-01,-9.946728860241698111e-01,6.224708197267714294e-01,1.963106575778476859e-01,-1.780589969213483281e-01,-9.007653344976288556e-01,-4.919719953759171815e-01,-4.549116509294082977e-15,5.769730436458875289e+00,-4.812373242355435288e+00,2.587431355723304183e+00,-1.630074161619818218e+00,0.000000000000000000e+00
-2.004703119663899802e-01,-9.943769757120559660e-01,6.186129354686492610e-01,2.004703119663925892e-01,-2.056179137282576896e-01,-8.644520575309091459e-01,-5.007263555357275298e-01,-4.543584645820212916e-15,5.903958307076996093e+00,-4.902371068654262309e+00,2.654229039411330593e+00,-1.652641800988548848e+00,0.000000000000000000e+00
-2.046075601007084632e-01,-9.940532854452236444e-01,6.147653425742590771e-01,2.046075601007111278e-01,-2.337612789812071046e-01,-8.263867284659431878e-01,-5.106483193477441285e-01,-4.535065561638565628e-15,6.038436616326024797e+00,-4.990910649735404547e+00,2.721640378904039093e+00,-1.674114412313369105e+00,0.000000000000000000e+00
